,text,depresi
349,"Jangan mudah patah semangat. Cobaan itu sulit. Karena setelah melewatinya, bahagia itu begitu bermakna.",0
350,"Itu nyata dan it kisah yg berarti sekali buat pelajrn hidup saya.dan sendiri ajari saya mengenal segala rasa.. bahkn jenuh bosan dan putus asa hingga lupa bahwa kita tlah meluaki diri sendiri.kita lupa bahwa hidup bukan kuasa kita,tapi Dia yg Esa.pelajran dr segala rasa dan",0
351,"Mungkin pada akhirnya semacam itu yang aku lihat sekarang: orang-orang putus asa, ingin coba bebas dari tindas-menindas tapi akhirnya ikut mati, terbawa arus, melayang-layang di udara. Aku juga bakal gitu. Tapi sisaku itu ya benar-benar sampah.",0
352,"Sedih baca ini meskipun tidak kenal Angga. Depresi adalah penyakit sama seperti penyakit lain, beda hanya menyerang jiwa bukan tubuh. Diam2 akan mencuri semangat kita, merenggut kepercayaan diri sampai terasa sendiri dan putus asa. Sulit diatasi, tapi saya yakin kamu teman baik",0
353,"Seberat apapun masalahmu, lebih baik terus berusaha daripada hanya bicara, lebih baik terus berharap daripada putus asa.lagi gk online ya :D",0
354,"Terbanglah setinggi yang termampu, kibarkan sayap gembira... Hidup jangan ada putus asa...! Assalamualaikum awak",0
355,"ketika raga dilanda duka, hari-hari terasa gelap gulita. kembalikanlah segalanya kepada sang pencipta. kamu tidak sendirian hidup di dunia. percayakan bahwa Dia selalu ada, untuk hamba. Nya, hamba yang selalu berdo'a dn meminta..jangan putus asa. bangkt skrng at terpuruk slamanya",0
356,"Walaupun pernah sampai putus asa akan hidup ini, tp Alhamdulillah masih diberi kekuatan hingga sekarang @Regran_ed from beraniberhijrah - Terimakasih ya Allah atas kekuatan yangâ¦ https://www.instagram.com/p/Bp5axwJnUt5/?utm_source=ig_twitter_share&igshid=1pdggl5k8wj48 â¦",0
357,Mereka yang bermimpi hancur karena harapan mereka tak sesuai dengan rencana. Putus asa menjadi kenyataan. Dan ikhlas tak mau lagi di hiraukan. Apa yang terjadi selanjutnya? â Kembali berserah diri kepada Allah SWT https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM3OPDJHIPS3QOXO77D7SLNZN62UYY2Z2KFVF4WRZUL2276EIFJQUH4DB7YEV7M2VONS5LPBQLUIORJE2YHVWSCKGPBOHXYPXKSC27R6LPZSGJWGRGZTGWBG5WBOBB6QK46PGHLYM4ZDPVJMTRQSO2OPPSIUYFB5HK5NNIJ4H3TI43KFDU4EKQ==== â¦,0
358,Berharap itu lebih baik daripada putus asa,0
359,Jangan putus asa timnas indonesia # KobarkanSemangatGaruda # KemenanganItuDekat,0
360,Daun yang jatuh tak pernah menyalahkan angin. Kenapa manusia yg putus asa selalu menyalahkan takdir?,0
361,"Kelembutan dan kebaikan bukanlah tanda-tanda kelemahan dan putus asa, tetapi adalah penjelmaan sebuah kekuatan.",0
362,Gagal adalah masalah kecil namun putus asa adalah masalah yang besar,0
363,Jangan putus asa ketika masalah tak juga reda. Segala sesuatu pasti ada akhirnya. Terus berusaha dan semua akan indah pada waktunya.,0
364,Jangan putus asa. Walaupun ketinggalan kejar balik dapatkan kejayaan. Itulah Manchester United. Jadi jangan putus asa.,0
365,Tuhan selalu mendengar do'a kita jangan pernah putus asa untuk berusaha,0
366,"Tegas akan diri sendiri, buang pikiran negatif dan lakukan yang baik. Kegelisahan hanya milik mereka yang putus asa - http://www.wisatacirebon.info",0
367,Peserta OutBound akan dapat belajar pentingnya memiliki jiwa yang tidak mengenal putus asa. http://www.barometeradventure.com/ # outbound,0
368,"Tuhan tidakkan berikan cobaan melebihi kemampuanmu. Ketika putus asa, ingatlah, jika Tuhan memberinya padamu, Dia akan membantumu melewatinya~",0
369,"Penderitaan jiwa mengarahkan keburukan. Putus asa adalah sumber kesesatan; dan kegelapan hati, pangkal penderitaan jiwa.(Bediuzzaman Said Nursi)",0
370,Dalam duka pasti ada suka. Jangan menyerah; karena dengan putus asa kita tidak lebih dari pecundang,0
371,"Ketika mimpimu belum juga terwujud, jangan putus asa. Petik pelajaran dari setiap kegagalan, berusaha lebih keras, dan berdoa.",0
372,Jangan putus asa hanya karena segala sesuatu tak berjalan sesuai rencana. Masalah hanya menjadikanmu pribadi yg lebih kuat dan bijaksana.,0
373,# Aries adalah pribadi yg cinta kedamaian dan juga tidak mudah putus asa,0
374,"Jangan putus asa, setiap masalah pasti ada solusinya. Jika kau tak melihatnya, memohonlah kepadaNya. Dia pasti akan menunjukkan jalannya.",0
375,Optimislah dan jangan putus asa.Jangan pula menyerah kalah tanpa berusaha dan selalulah berbaik sangka kepada Tuhan anda. Tunggulah segala kebaikan dan keindahan yang akan segera Dia berikan.,0
376,Putus asa akan membuka peluang orang lain mengambil kesuksesan Anda.,0
377,"ketika kamu putus asa, bersabarlah, kebahagiaan telah menunggumu.",0
378,"Pantang menyerah adalah sifat alami, dan dilatih saat menghadapi situasi sulit. Putus asa adalah kegagalan dalam melatih sifat tadi.",0
379,"Rasa putus asa bukan musibah, tapi merupakan pilihan.",0
380,Putus asa adalah butanya pikiran untuk melihat jalan keluar yang masih bertebaran dimana-mana.,0
381,"apa tidak dilaporkan ke kepolisian, itu kan kriminal?? semoga saja si korban, di berikan keikhlasan, kekuatan, dan kesabaran. yg penting jangan sampai putus asa. segalanya sudah tertulis sejak zaman 'azali dulu.",0
382,"Dalam segala hal, berharap lebih baik daripada PUTUS ASA ..",0
383,"Ketika keberhasilanmu tertunda, jangan putus asa, segera bangkit dan katakan: Aku bisa dan tak akan pernah menyerah""",0
384,"Penderitaan jiwa mengarahkan keburukan . Putus asa adalah sumber kesesatan ; dan kegelapan hati , pangkal penderitaan jiwa .",0
385,"Suriani, jangan pernah mengalah.. jangan pernah putus asa.. anda boleh.. teruskan kawal emosi... Jangan menangis!!!!!!",0
386,"Anda boleh kecewa, tapi jangan putus asa. Anda boleh berkecil hati, tapi jangan putus harapan. Yakinlah semua akan menjadi baik pada waktunya.",0
387,"Jika anda putus asa, jangan memaksa untuk terus bergerak. tapi paksalah hati dan pikiran anda untuk menemukan tujuan baru.",0
388,"Jangan mudah menjadi kecewa , putus asa dan tertekan bila segala sesuatu hal tidak berjalan seperti yg kau inginkan / harapkan ,, teruslah berusaha , jangan terlalu mudah menyerah ,, siapa tahu tidak lama lagi engkau akan mendapatkan apa yang kau inginkan ... Selamat malam !",0
389,"Kadang, ada hal hal yang hanya harus kita terima dan tidak pernah putus asa..",0
390,Teruskan usaha anda jangan cepat putus asa boss,0
391,jangan putus asa # 01JokowiLagi,0
392,"kita dibikin putus asa supaya tau rasanya berhasil sama kaya cinta, patah hati supaya tau bahagianya dicintai.",0
393,tak mengenal putus asa adalah ciri kesuksesan,0
394,"Jangan pernah putus asa, kesempatan itu selalu ada selama kita yakin dan berusaha",0
395,"Jadikan orangtuamu sebagai penyemangat. Jika kau ingin putus asa, ingatlah senyuman keduanya.",0
396,"Janganlah berputus asa. Tetapi kalau anda sampai berada dalam keadaan putus asa, berjuanglah terus meskipun dalam keadaan putus asa.",0
397,"Seberat apapun masalahmu, lebih baik terus berusaha daripada hanya bicara, lebih baik terus berharap daripada putus asa.lagi gk online ya :D",0
398,"Jangan mudah putus asa dengan pasangan (suami/istri) kita karena keterbatasan yang dia miliki. Niat menikah adalah untuk selamanya menjadi pasangan hidup di dunia sampai di Akhirat (surga) kelak.. (Dr. Khalid Basalamah, MA) Penjelasan kajian singkatnya silahkan klik link â¦ pic.twitter.com/x2afQbGjgM",0
399,Jangan putus asa ketika masalah tak juga reda. Segala sesuatu pasti ada akhirnya. Terus berusaha dan semua akan indah pada waktunya.,0
400,Di mana ya bisa berkeluh kesah tentang pengurusan KTP yg tak selesai2 ya min....dah depresi saya dgn semua ini,0
401,saya suka koleksi meme kategori depresi. pic.twitter.com/uJYEKdp4Om,0
402,"Saya gak akan memojokkan pelaku dengan bilang, ""Mampus lu depresi"" PLEASE DONT",0
403,"gini dong prof, kan berkurang depresi saya 10%",0
404,"Ya namanya terang pasti kelihatan lah abah, lama-lama saya bisa depresi nih abah",0
405,"Untuk saya, kebanyakan permasalahan depresi memang timbul karena terlalu keras sama diri sendiri sampai lupa menyayangi diri sendiri. Bikin mereka sayang sama diri sendiri sih, jangan bikin terlalu bergantung jg.",0
406,"Dan ternyata, orang-orang yang kena depresi itu ga kaya di film-film ya gengs. Di film kan keliatan kaya ""messy and crazy"" people gitu ya. But in real life, mereka bisa nyaru banget dan ga nunjukin bahwa mereka sedang terganggu mentalnya Mau tau cerita masing-masing circle saya?",0
407,"""Ada intimidasi setelah pelaporan dan itu membuat saya sempat depresi,"" Korban UU ITE, Anindya Shabrina. # MataNajwaHukumanSalahAlamat",0
408,"Wah kalau depresi/gak saya kurang tau nder, mungkin kamu lagi ngerasa tertekan punya beban yang gak bisa dibagi makanya gitu gak tau mau ngapain gini salah gitu salah, coba kamu banyak2 mendekatkan diri sama Tuhan ceritain keluh kesahmu, ini sih menurut saya aja, semangat ya?",0
409,"Pada akhirnya. Buat saya, teman depresi itu harus dipantau. Beneran didukung. Buat mereka bisa menghadapi depresinya itu. Dan jangan lupa. Selalu jadi orang yang mau mengerti, bukan sok mengerti. Ehehehe. Memandang masalah dengan berbagai sudut pandang.",0
410,"Tapi, yang dirasa adalah mati satu2nya jalan buat mengakhiri pikiran ramai mereka. Maaf kalau saya salah. Sekali lagi, ini yg saya tangkap. Suicidal itu memantik orang depresi lainnya loh. Jadi sebisa mungkin jangan ada kabar orang bunuh diri di dekat mereka.",0
411,"Saya cuma bisa selalu mendukung dia. Membuat dia nyaman. Mencoba mengerti apa yang dia butuhkan dan apa yang sebenernya dia rasain. Lama-kelamaan saya menyadari bahwa ketika seseorang depresi, ia tidak butuh disuruh bersyukur dll. (Untungnya sa ga gitu) Ia cuma butuh....",0
412,"Depresi itu jg menurut saya. Sekali lagi,menurut saya. Adalah bentuk permasalahan hubungan dengan diri sendiri. Makanya banyak orang mikir bahwa orang2 depresi kebanyakn kurang bersyukur. Oh, tidak sesepele itu, Santoso.",0
413,"Sejak thun 2000-2016 Kakek saya minum alparozolam sepeninggalan kakak saya, kata dokter kakek stress hingga depresi, hingga saat saya sekolah kesehatan sya rajin brtnya sma dosen farmako, katamya alparo bukn obt antidepresian tpi lebih ke obat tidur ddlmnya ada zat trkndung",0
414,"Saya membayangkan orang-orang yang suka ngepost tentang 'mental health', 'depresi', itu sebenernya mereka benar-benar sudah periksa ke dokter/psikiater atau mereka hanya galau/tertekan dan mendiagnosa diri sendiri?",0
415,Wah sayang sekali Mba. Kebetulan memang fokus di Yogya dulu. Namun jika mbak ingin sharing terkait depresi atau yang lainnya feel free to chat saya ya Mbak :) Saya terimakasih sekali atas niat baik Mbak yang ingin membantu.,0
416,"Saya lebih suka twitter mau sambat sampe setengah modyar ga ada yang peduli, ga ada yang nyinyir, ga ada yang bilang depresi. Soalnya yang lain juga pada sambat",0
417,"Ailsa sangat depresi. Ingin rasanya dia mati saja, namun ia sadar bahwa ia tidak boleh egois, karena ada kehidupan lain di dalam perutnya. Ia hanya bisa menangis sepanjang malam. Matanya membengkak sebesar buah dukuh. ....",0
418,Saya ada masalah tidur malam. adakah saya depresi?,0
419,Sebelum mendengarkan Black Pink saya sarankan tidur 6-8 jam setiap malam supaya engga depresi sis,0
420,"Yang paling bahaya jika dia sudah tak percaya kepada siapa lagi ingin bercerita,selain resiko bisa gila yang paling mengerikan adalah bunuh diri. Beberapa kali saya pernah melihat langsung orang orang yang sedang depresi ,mereka tidak butuh apa apa selain hanya ingin ditemani.",0
421,please stop making someone unhappy. saya liat bgt betapa adek saya depresi tanpa alasan saat itu. kan dia ga ganggu kamu ndeeer,0
422,"Apakah Saya Depresi? Kenali Gejalanya. Depresi bisa dialami oleh semua orang, tidak pandang jenis kelamin, dan status sosial. Terkadang depresi tidak muncul keluar dan... http://j.mp/2yflVMc",0
423,"Saran saya untuk yang merasa seperti ini, usahakan ke psikolog untuk mengetahui secara pasti apakah kalian mengalami depresi atau tidak.",0
424,"Saya kira kemarin malam saya depresi, ternyata hanya sindrom minggu malam.",0
425,"Dia beneran harus menjauh dari sosmed dulu. Makin lama hujatannya makin gamasuk akal, dan makin lama jawaban dia makin ngelantur. Saya sebagai netijen antara kasian, takut dia depresi, tapi ya pengen ngehujat juga karena jawabannya dia gaada yg berbobot sama sekali.",0
426,"Jadi menurut saya, depresi memang bisa terjadi pada siapa saja. Tapi saya masih percay bahwa keimanan seseorang dengan kadar iman yang baik, bisa menolong seseorang untuk menjauhi faktor resiko"" yg mengarah ke depresi (karena kalau sudah depresi tentunya ada treatment2 khusus).""",0
427,"Kalau semua orang di dunia tiba-tiba mengalami depresi, saya kira seluruh peperangan akan berhenti. Dunia pun jadi kalem. Orangnya pada mati bundir.",0
428,"Yuk, belajar saling memahami sekitar, stop menghakimi biar nggak ada lagi yg depresi, biar semua orang merasakan bahagia. Salam dari saya, seseorang yang pernah bercita-cita menjadi dokter jiwa :)",0
429,"Saya kira saya depresi, ternyata memang saya tidak normal saja",0
430,"kalo ada teman yg dibelenggu depresi, jangan di 'yaelah' in. Dengar dan bantu. Saya bersyukur lepas punya lingkungan yang bisa menolong saya lepas. Tapi tidak semua seberuntung saya. Bantu. https://twitter.com/AdminUsam/status/1039139120180690944 â¦",0
431,"walah kayak depresi rupiah dipicu faktor internal dlm negeri aja sih Bro? Kok larinya ke sana. Soal permohonan maaf ke Ahok, bagi saya, pernyataan beliau soal janji bahwa pada 2024 ke sana blio pastikan tdk ada lagi kontroversi ideologi, ini sudah labih dari mhn maaf ke Ahok.",0
432,"Semenjak 5 bulan di Jepang, saya jadi ngerti kenapa orang2 sini bisa stress karena kerjaan, bunuh diri karena depresi... Halaah dah tidur2 besok sekolah + kerja",0
433,Barusan aja. Dianya depresi. Kita saling diskusi problem masing2. Dan ternyata problem dia emang kompleks. Aku coba memberikan masukan selogis mungkin. Baik dr pendekatan umum dan religius. Dia gak setuju. Eh dia nuduh saya gak peduli dan gak peka sm dia.,0
434,Saya tau Anda depresi. Tapi itu bukan berarti bisa jadi alasan Anda bebas menyalah2kan orang lain yang sudah mencoba membantu Anda. Kalopun masukan yg saya kasih menurut Anda gak membantu ya gpp. Cuman jgn nuduh saya gak peduli sm issue yg Anda alami. Pantes uripmu ruwet :)),0
435,"Takut pada Depresi,bismillah saya do'akan Prabowo Sukses tdk jadi Presiden, hanya sebatas Capres,Capres Kekal/Abadi kasian @ AHMADDHANIPRAST",0
436,"lagi di kereta kuping denger, ibu2 lagi curhat iyah anak saya depresi dinasihatin juga bingung bagaimana ?"". Trus liat berita ada Rapper meninggal di usia 26 Trus liat berita ada anak usia 9 tahun depresi dan bunuh diri Kesehatan Mental serius dibutuhin banget""",0
437,Untung saya tidak sampai depresi,0
438,"temen saya gantung diri, karena depresi skripsi :(",0
439,"Makanya, saya berusaha realistis. Saya harus memprediksi dan memilih calon dengan kriteria: resiko depresi lebih rendah kalau nanti pilpres kalah.",0
440,"https://makeuppstoree.wordpress.com/2018/09/01/diet-dan-depresi/ â¦ Diet dan Depresi â Berita Kesehatan dan Kecantikan Diet dan Depresi Baru minggu ini, saya telah melihat tiga pasien dengan depresi yang membutuhkan perawatan. Pilihan pengobatan terma",0
441,"Mulai mengkonsumsi minyak ikan setiap hari. Niatnya utk mengurangi rasa sakit di patellar ligament saya, tapi setelah cari tahu, ternyata banyak kasiatnya. Salah satunya adalah menurunkan depresi dan kecemasan.",0
442,Karena menurut saya kunci bangkit dari depresi ada 2. (1) kemauan individu tsb. (2) support orang terdekat. KEDUANYA berkaitan dan MUTLAK diperlukan. Ada support tp gak ada kemauan? Percuma. Ada kemauan tp minim support? Bakal down lagi. Jadi faktor keduanya DIBUTUHKAN,0
443,"Yang jelas di Indonesia saya merasa awareness soal isu depresi masih sangat minim ya. Dan gak jarang kita temui msh cukup banyak orang yg bahkan menganggap remeh isu ini. Orang yg depresi gak jarang malah dilabel mental tempe, gampang sensitif, pecundang, pengecut, dll.",0
444,"Di thread part 2 ini, Saya akan coba menyampaikan opini dan pandangan saya secara umum ttg isu depresi dan alternatif solusi yg saya tawarkan. Namanya opini tentu seringkali subjektif. Dalam artian apa yg saya lakukan bs jadi efektif juga buat anda, namun bisa jg tidak.",0
445,"Q : Lalu gimana cara menghadapi depresi? A : merujuk situs milik NHS UK, berikut penjelasan dari David Richards, profesor di bidang riset pelayanan mental health. Saya lampirkan link lengkap krna beberapa poin solusi disitu ada penjelasan lebih detil. https://www.nhs.uk/conditions/stress-anxiety-depression/dealing-with-depression/ â¦pic.twitter.com/mjTI38GE3t",0
446,"Seperti yg saya tuliskan di thread sebelumnya, Nanti thread ini akan terbagi dalam dua bagian. (1) Merujuk pandangan/pendapat para pakar di bidangnya terkait isu depresi. (2) Opini pribadi saya dlm memandang isu depresi dan bagaimana alternatif solusi yg bisa saya berikan.",0
447,"Merasa atau tidak, kalo dunia ini sangat memusingkan. Tapi tidak lantas membuat saya depresi lalu bunuh diri, tidak. Hanya saja, kepala saya pusing belom makan satu hari.",0
448,"Waaah saya lagi hamil nih dok, ada tips untuk menghindari depresi tersebut pasca melahirkan ?",0
449,"tapi ga pernah sekalipun sampe depresi, stress, punya pikiran untuk bunuh diri. No! I still have God dan saya ga pernah sendiri. Miris melihat mental anak jaman sekarang, kadang saya berfikir, apa sih penyebab mereka seperti itu? lalu saya bandingkan jaman dulu dan jaman sekarang",0
450,"Selamat malam dunia, selamat tinggal. Welcome dream world",0
451,"Selamat datang dunia jobseeker, resign sudah dilalui, tinggal memupuk semangat lagi.",0
452,"Klo besok SERI, ya selamat tinggal dunia supporter",0
453,"Dari sekian banyak Galactico yang menghuni Real Madrid, tercatat hanya Dani Ceballos dan Toni Kroos saja yang mengucapkan selamat tinggal kepada Julen Lopetegui. Untuk Toni, agak mengejutkan ketika dia mengucap... https://www.facebook.com/302139606463587/posts/2303044416373086/ â¦",0
454,"Selamat tinggal dunia, aku tidak sanggup lagi, rasanya lelah serta mengantuk sekali, aku mau tidur dulu.",0
455,"Oke siapppp, selamat tinggal dunia rojey ku wkwk",0
456,Selamat tinggal dunia pubg penuh GB hp aku sial,0
457,"Selamat tinggal majalah Mastika. Kami doakan semoga Mastika kembali ke dunia ini suatu hari nanti dengan wajah yang lebih segar, pengupasan yang lebih mantap dan isi yang terus relevan dalam mencakna masyarakat menuju 2020. pic.twitter.com/gSHpRjWgsG",0
458,Hasil Piala Dunia 2018: Perancis Menang - Selamat Tinggal Argentina http://intersport.id/football/hasil-piala-dunia-2018-perancis-menang---selamat-tinggal-argentina?r=0211201814 â¦,0
459,Sudah tidak bisa berkata-kata lagi. Selamat tinggal dunia. Aku sedang berada di SMTOWN WONDERLAND. https://twitter.com/NCTsmtown/status/1057632548921106435 â¦,0
460,Duhai Tuhan jangan kau jadikan dunia ini sebagai kerisauan terbesar kami. Jadikan dunia ini ladang pahala bagi kami. Aamiin. Selamat malam. Selamat tinggal tragedi Oktober.,0
461,Tidur. Selamat tinggal dunia,0
462,"Tinggal menunggu RF online mobile, maka selamat tinggal dunia nyata.",0
463,selamat datang kepada dunia yang penuh pancaroba dan selamat tinggal pada era yang penuh dengan keriangan https://twitter.com/maisazari/status/1055704116972806144 â¦,0
464,"Perpisahan tnp kata dg org yg dekat & kita anggap hebat, memang meninggalkan sayat. hanya saja, pd akhirnya kita akan dipertemukan dg org hebat yg sejati. yg selalu mengingatkan akan keberadaan-Nya. Selamat tinggal org hebat versi dunia. Selamat datang org hebat yg sesungguhnya.",0
465,// gila lemah gue sayangku cintaku huhuhu dia udah baik hati ganteng banget BACK DARK HAIR LAGI LEMAH selamat tinggal dunia selamat tinggal parkyeonxi pic.twitter.com/HDzzdbRAe6,0
466,Setiap yang ada di dunia ini ada jangka hayatnya. Gembira Bahagia Sedih Kecewa Begitu juga manusia bila sampai ajalnya maka selamat tinggal dunia Tiada yang kekal Hargai Syukuri Nikmat hidup yang singkat ini,0
467,"Selamat tinggal, dunia kampus. Selamat datang, medan perang kehidupan"" @Banjarmasin https://www.instagram.com/p/BpexGEEFOpr/?utm_source=ig_twitter_share&igshid=i4t1vb8sjqc â¦""",0
468,Selamat tinggal Piala Dunia U20 Polandia! Semangat #GarudaMuda !,0
469,"Selamat tinggal piala dunia U-20. Lain waktu kami pasti bisa! Terima Kasih Garuda Muda, perjuanganmu membuat kami bangga! Bangga tetap mendukungmu!",0
470,Selamat tinggal piala dunia U20..,0
471,Priitt...buyar Nippon 2-0 Indonesia Untuk kedua kalinya mari ucapkan selamat tinggal piala dunia..ya ampun #TimnasDay #AFCU19,0
472,Selamat Tinggal Piala Dunia :') #TimnasDay #GarudaMuda,0
473,Selamat tinggal piala dunia,0
474,"Kamu nutup mata. 'Selamat tinggal dunia. Selamat tinggal Seungwoo' Agh! Sakit!"" Tiba2 ada yg teriak. Itu suara Yura. Kamu buka mata dan liat kalau ada cowo yg tiba2 datang entah darimana lagi nyengkram pergelangan tangan Yura yg lagi megangin stun gun.""",0
475,"Selamat tinggal teman, selamat menempuh neraka dunia baru yang lebih sulit.",0
476,Perihnya itu kadang pake cuci tangan pake sabun duh ilah selamat tinggal dunia,0
477,dah lah semua bodo aku pun sama proposal terbengkalai tak sentuh tapi dah mengantuk k selamat tinggal dunia,0
478,Okay okay! Selamat tinggal dunia luar! https://twitter.com/anisaniesa/status/1043905639141928960 â¦,0
479,Selamat tinggal dunia bola https://twitter.com/HermyRahim/status/1054733311715803136 â¦,0
480,"Kuota 30gb pun habis lenyap tak bebekas, selamat tinggal dunia maya",0
481,selamat tinggal dunia twitter,0
482,"Setuju mas permadi, ga suka merah putih, ga usah tinggal di indonesia. Ga suka bendera tauhid, ga usah tinggal di dunia. Tapi akhiratpun punyaNya. Trus sampeyan mau tinggal dimana ?? Selamat hari santri",0
483,Selamat tinggal dunia maya,0
484,#nw daredevil season 3 on netflix. Selamat tinggal dunia for the next 13 hours,0
485,Besok uk b jepang dong. Selamat tinggal dunia,0
486,"HP rusak total, internet mati, laptop dipake Mama = selamat tinggal dunia maya.",0
487,"Selamat tinggal piala dunia, kita tidak pernah akan lolos piala dunia kalo ketua federasi nya aja masih belajar bahasa inggris, Coach itu Pelatih"", bacot lu anjing !""",0
488,Selamat tinggal piala dunia U-20,0
489,Ucapkan selamat tinggal pada piala dunia,0
490,"SELAMAT TINGGAL PIALA DUNIA U20, INDONESIA!",0
491,Sekarang otw tidur lagi:) selamat tinggal dunia.,0
492,Piala Dunia 2018: Selamat tinggal Lionel Messi dan Cristiano Ronaldo https://goo.gl/fb/XpvLao,0
493,"Selamat tinggal dunia pertwitteran, aku akn meninggalkanmu selama hampir seminggu #ripsinyal",0
494,"tenang di sana, aku harap kamu bisa menemukan keluarga baru di atas sana. selamat tinggal, kita di dunia semuanya sayang kamu",0
495,"Selamat tinggal utara, selesai satu pengembaraan, kita pulang ke dunia nyata.",0
496,Selamat tinggal dunia fana sampai jumpa 5 minggu lagi...,0
497,"Selamat tinggal kamu yang disana setelah memakai toga dunia akan menyambut mu dan semoga kamu kelak bahagia. Aku sang pengirim doa untukmu""""",0
498,"Mata mulai lelah, merengek ingin dipejam. Sepertinya harus menyusul Masha, sang buah hati yang sudah terlelap dan tengah mengembara dalam dunia mimpi. Saatnya ucapkan selamat tinggal bukan selamanya pada dunia. Goodnight""""",0
499,Baru lepas reinstall netflix. Selamat tinggal dunia luar.,0
500,Aku udah bosan hidup disini (tanpa kamu) :'),1
501,Bosan siaa hidup aku sekarang,1
502,hidup dah cukup bosan,1
503,Bosan dengan hidup,1
504,Bosan betul hidup ni,1
505,bosan lah hidup.,1
506,bosan hidup,1
507,Aku dah la bosan dengan hidup aku,1
508,Hidup aku ni bosan sebenarnya. Aku pun dah bosan dgn hidup aku,1
509,Bosan sial hidup,1
510,aku sumpah bosan hidup camni,1
511,"Hidup yang membosankan, bosan yang menghidupkan",1
512,Dah bosan sangat ke hidup,1
513,dah rasa bosan dengan hidup ke macam nana ni? hahaha,1
514,bosan nye hidup aku haha,1
515,bosan lah hidup mcm ni,1
516,Bosan hidup,1
517,Bosan sia hidup ni,1
518,Bosan lah hidup,1
519,aku bosan dngn hidup aku sendri,1
520,bosan sial hidup aku hshshhshsh.,1
521,Bosan betul hidup aku ni,1
522,Kenapa lah bosan sangat hidup saya ini,1
523,Dah bosan hidup macam ni,1
524,bosan hidup,1
525,Hidup ni memang bosan eh,1
526,Bosan hidup seperti ini. Wkwkk,1
527,Sudah bosan hidup,1
528,Sumpah bosan. Begini lagi begini terus. Hidup kayak ga ada semangatnya.,1
529,Bosan lah hidup. Taapi kalau mati pun dosa dah ls banyakkk -teya-,1
530,( menekan titik bosan dalam hidup. ),1
531,Suka berfikir bosan hidup,1
532,aku dah bosan la hidup,1
533,Terasa bosan memang hidup sprti ini,1
534,"aku bosan hidup ini, tp belum siap ...",1
535,Merasa bosan dengan hidup yang seperti itu aja,1
536,Definisi bosan hidup.,1
537,bosan hidup,1
538,Bosan sangat ke hidup...,1
539,Bosan akan hidup ini. < pengangguran >,1
540,Aku bosan dengan hidup aku.,1
541,bosan hidup,1
542,bosan lah hidup,1
543,"/tlw/ boleh minta semangat nya, lagi2 saya merasa saya bosan hidup dan saya merasa sendiri .",1
544,Bosan hidup,1
545,bosan :( udahan sama hidup bisa ga ya,1
546,mati jelah. hidup pun bosan.,1
547,"Setelah bosan hidup di dunia, ternyata gue punya alergi terhadap plester luka",1
548,Bosan hidup,1
549,bosan hidup,1
550,"Kadang aku tak tahu harus mencari apa dalam hidup ini. Bahkan hal yg biasanya membuatku senang, sekarang sudah tidak berarti. Saat segalanya menjadi lebih mudah & tak harus mencucurkan seribu tetes keringat, yg tersisa hanyalah 'KEHAMPAAN'..",1
551,"Kehidupan berubah di saat berumur 4 tahun. Semuanya kelam, hidup ini berasa tidak berarti apa2 lagi. Hanya diri sendiri yang tau kondisi hati, tak ada satu pun yang tau. Aku berdiri semampu ku dan menutupi semua kesedihan di hatiku dan sampai saat ini semuanya msh sprti dulu:'",1
552,"Dari hal yang sepele saja bisa menjadi seperti ini. Saya memang dituntut menjadi manusia yang sempurna. Seakan sebuah kesalahan kecil, berarti saya itu tidak pantas untuk hidup.",1
553,"saya mulai lupa cara menggambar, dan sempat berkeinginan berhenti total karena saya merasa tidak mendapatkan apa yang saya harap dan saya ingin dari dunia gambar malah seperti hidup saya tak berarti mungkin dunia... https://www.facebook.com/agungyuukihime/posts/2193035480715323 â¦",1
554,Cari duit cara nya jangan gitu2 amat.... Emang takut miskin...kalo tetap idealis...gak juga. Jangan jual harga diri . Hidup tidak berarti lagi.,1
555,"Hidup tidak berarti, tanpa Impian",1
556,Hidup tidak berarti pic.twitter.com/Clfq1xr5Fe,1
557,[ Hidup tidak berarti ],1
558,Terbiasa tidak mengikuti arus adalah tantangan besar bagi manusia yang ingin hidup tidak berarti. Terbiasa tidak mengikuti arus adalah kesempatan besar bagi manusia yang ingin hidup memberi arti.,1
559,"Gadai nyawaku disini walau hidup tidak berarti tetap ku berdiri."" @ weareSOG // Si Pendosahttps://www.youtube.com/watch?v=ogMOZNFnBNg â¦""",1
560,"Hidup tidak berarti selamat, mati tidak berarti celaka.",1
561,Hidup harus punya tantangan... Tanpa tantangan hidup tidak berarti...,1
562,Saya depresi,1
563,Saya depresi berat,1
564,sudah konsultasi sama dosen psikolog dan dia bilang saya depresi sedang https://twitter.com/sheetposting/status/1042011061224755201 ,1
565,Saya ga bilang saya achieve more than you have. Cuma karena saya punya fase depresi bukan berarti saya manusia tidak berdaya. Kamu ga tahu saya juga punya fase mania dimana saya bisa punya banyak ide-ide kreatif.,1
